free_text,label_id
Tui nó có bảo kê het rồi ... sao hạng A thuong quen biet rộng rãi ... còn HUAN HOA HỒNG tại nó ko quen biet nhieu nen nó bi hốt thôi,0
Nó k phải vì thấy ý nhi k đúng mà nó muốn ép ng khác vào đường cùng chúng nó muốn cuộc thi hh việt nam sẽ càng ít thi sinh hơn chắc mốt k ai dám làmhh,0
Bh 4 năm dh phải >100tr,0
"Ấn độ là ở dơ đứng phía sau phi châu, còn thêm mùi dầu thơm hoa hồng của họ, thật là nhớ đời, còn thêm mùi cary",2
"à thì cũng bthg thôi, em k có chê vô duyên bác à, chỉ cần nhờ check hoặc đến câu là nay chị H mặc váy nên anh ngại nhòm xuống là xong",0
"Thế nên là muốn làm con game mà nhét đc văn hoá vào như Genshin và những game khác đã và đang làm nó khó vcl. Cái k nên đụng vào là lịch sử, chiến công của người đc chọn chứ ngoại hình là cái éo gì, HI3 còn cho mấy nhà khoa học như Einstein hay Tesla thành gái đc thì sao các cụ lại k đc, các cụ có khi còn thấy hay ấy chứ :v
Ý kiến chủ quan của t là thế 🫢",1
"Đồng tính là 1 fetish. Bản chất con người là lai tạp giữa nữ và nam. Đàn ông bình thường thì có 95-99% nam, nhưng có một số người thì phần nam chỉ có 80-90%, khiến họ dễ hấp dẫn bởi fetish đồng tính hơn. Cái này là về gen nhé.",2
Đâu phải e gây chuyện. E tự bảo vệ chính mình . Phòng vệ chính đáng ko gì phải cúi đầu bé ah,0
"Vì đã phá luật nên không có người bị loại vòng 1/2 , nhưng cộng đồng chia làm 2 fan Vương Mông chỉ trích ban giám khảo , người xem chỉ trích vương mông vì biều cảm bất công trên sóng",0
"Học phí cao đáng lên tiếng thì vẫn đáng lên tiếng. Một nền giáo dục tốt không nên để tiền bạc trở thành lý do khiến một người có năng lực phải từ bỏ cơ hội học tập. Ai học không nổi thì có thể tự bị đào thải bởi năng lực, nhưng không nên có chuyện một người phải bỏ học chỉ vì không còn tiền.
Mà chính vì xã hội nước mình đang vận hành theo cách như vậy nên mới càng đáng để bàn luận.",0
nhìn mặt qen thế nhở ??,0
"lên mạng lỡ lời đụng cham tụi gay lọ là nó dí tới chết chứ ở đó. Mày gay thì kệ mẹ mày, nhưng đừng múa trước mặt tao để ăn đạn rồi hỏi sao tụi tao kì thị. Cút đi chỗ nào khuất mắt mà làm trò.",2
"ĂN BỐC GIỐNG BỐC CỨT CHO VÀO MỒM QUÁ, KHIẾP TAY MỚI ỈA XONG CHƯA LAU",2
với đám wibu thì c đăng bài phốt lên mấy group fb hoặc confession phốt cosplay cho nó đẹp mặt ấy chị ạ,0
"một lũ cdm thiếu kiến thức, vô văn hoá. và cái quan trọng là quy định của việc tước vương miện không nắm rõ mà cứ mở mồm kêu tước",0
ai hủy follow hồng ngọc tao flollow hết,0
Gọi tên minh nhựt,1
cái này ta gọi là cái miệng hại cái thân nè,0
"t đi solo rất nhiều. kinh nghiệm của t thì 1. luôn đi đứng nói năng dứt khoát, đường càng vắng càng đằng đằng sát khí vào 2. mua vũ khí phòng thân (nếu luật nước đó cho phép)",0
Xem mà thấy sợ,0
"Tao không ghét gay hay bê đê nhưng thằng gay và bê đê nào mà tính tiểu nhân, hay so đo, hờn vặt, chuyện nhỏ nhưng thù dai thì tao cộng điểm ghét X2 X3.",1
"Bánh mì rất ngon, 1 khi mà chê bánh mì thì nhịn ăn đi đéo biết điều còn nói",1
"Tất cả con gái đều là công chúa con vàng con bạc nhà ngta còn nam thì lượm ngoài bụi chuối, kẻ ăn người ở không cha không mẹ
Đó là lí do khi quen con gái nhà ngta cần thật tâm hết lòng còn ngược lại thì không cần :)))
Tao lại ràng bọn ăn hại này quá mà. Tư duy thua mấy con hà bám trên tàu thuyền đúng mỗi cái vỏ",2
5:05 Cuộc sống không Giống Cuộc đời !!,0
"Nhiều người vốn bị thiểu năng trí tuệ nhẹ nhưng vì họ có thể tự chăm sóc cho bản thân nên ngta k để ý là họ bị thiểu năng trí tuệ nhẹ. mong tgioi tàn nhẫn với mấy loại đã bệnh còn mất dạy như này.
Trong các môn thể thao, môn võ, đời sống, chiến tranh thì họ kêu đàn ô khoẻ hơn đàn bà là thiên bẩm
Nhưng khi đàn bà bị đàn ô hiếp, họ lại muốn đàn bà phải khoẻ hơn đàn ô, còn k khoẻ hơn đc tức là đàn bà muốn bị chơi",1
thường giao sớm hơn dự kiến ^^ chú ý =)) t bị 1 lần r,0
Tiếp theo mong Bee làm về Chị đẹp Đạp gió rẽ sóng Tung Của đi ạ,0
Vk t gửi t xem chi zậy,0
Cái đoạn chỉ ngón tay cút hài vl,0
"- nhiều anh em đàn ông đặt câu hỏi vô cảm, thiếu tư duy logic và sặc mùi kỳ thị phụ nữ: sao hai tuần mới tố cáo? chắc có gì khuất tất?
- người ta chờ người thân, gia đình bay sang Việt Nam để tiến hành khởi kiện. một mình, giữa nơi xa lạ, đang hoảng loạn, lấy đâu ra sức lực và tinh thần để đối phó với thằng hiếp dâm và những kẻ cáo già bảo vệ nó? nói thật, các anh em đàn ông mà bị một thằng đàn ông khác hiếp, chắc sẽ sang chấn cả đời không dám mở miệng đâu! =)))",1
"Không biết chồng của chị này như thế nào nhưng nhìn thái độ của người vợ là thấy không chột dạ gì đến mức trơ trẽn luôn. tình hình này thì không thể hàn gắn lại được, ngựa quen đường cũ thôi.",1
"nếu hs 11 ko phản kháng thì hs 11 sẽ bị đâm xuất, do chi là phản kháng tự vệ thôi. ai cũng vậy, những người ủng hộ hs12, tui ko hiểu những người đó nghỉ gì!!!",0
"Đại ka đi rồi, mình vẫn nghiêng về học sinh 11",0
Đây là 1 trong những lí do mình ghét đến lớp học nhiều khi còn muốn bỏ học luôn ấy học áp lực như này học làm j nữa bạn bè thì ko có nhiều ngược lại toàn những thành phần ko ra j luôn coi mình là trùm của lớp,1
thằng nhiều hơn thầy🥲,1
"Chông gai mùa 2 nằm ở lòng người có tâm phân biệt và quá thiên về cảm xúc cá nhân nhưng lại muốn có thật nhiều người cùng nghĩ giống mình. Mọi người bảo ko thích chiêu trò trên sân khấu, nhưng nó vô hại vì ai cũng thấy ai cũng biết, cái âm thầm thao túng dư luận phía sau chính là những chiêu trò tình cảm phía dưới sân khấu. Mn tỉnh táo lên.",0
Người xưa nói rằng miệng chó thì không thể mọc ngà voi là đây chứ đâu,1
"Ủa bên vinamilk ko có mã QR của từng bill à ta? T bên TH, từng bill có mã QR khách nhau, khách quét nó ra đúng số tiền đó, thanh toán xong nó tự động in bill luôn",0
Có và rồi còn nói trọng tài thiện vị cái gì nữa,0
là t chắc t chết r sao chịu nổi,0
"Tóm lại, thắng khoảng 22h thì chơi tối đa vui vẻ đến 12h, gói đầu đuôi cho đến 1g sáng. Còn sau 1g sáng là cái bọn thành phần thừa thải, cặn bã. Lợi dụng bóng đá để gây rối mất trật tự, quấy rối người khác, đua xe",1
"Nhà nước chuẩn bị đánh thuế bất động sản thứ 2, bất động sản k sử dụng là bay màu liền.",0
"Ý là cỡ này con em tao mấn ăn khá khẩm nên đéo thích sồn, an phận tí thì những con óc chó hoành hành cực kì =)) nhắc lại là đéo thích sồn nhưng dòng nghiệp chướng thì đừng trách t chửi =)))))))",1
"cứ hiểu là 1 đứa du khách thiếu văn minh ở Trung Quốc thì sẽ có kiểu ở dơ, keo bẩn, la hét, ngang ngược, thì Ấn Độ có hết, kèm theo quả mùi kinh khủng tởm mà cách xa cả cây số cũng thấy khiếp hãi linh hồn rồi",2
"Mk thấy bthg mà. Mn Có đang lm quá nên k? Theo mk hiểu thì ý b này nói k thich ăn nên chỉ lúc b ấy đói khát cực khổ k có nhiều lựa chọn thì mới phải ăn, mn cũng vậy mà đồ mk k thic ăn thì lúc có nhiều lựa chọn thì ls mà chọn dc? tất nhiên là lúc khó khăn k có nhiều lựa chọn mới phải ăn ấy",0
Địt mẹ đi ngủ đi m spam cmt đc cái mẹ gì ở đây văn vở vl thằng điên bão bùng ai cấm nhưng hầu hết đều có mấy thằng ất ơ chiếm số đông ng ta mới bực m ạ hay m là thằng đánh võng lượn lách hả m,1
Nờ ô nô vẫn edit video xin lỗi vì anh ta là một con súc vật thư giãn,1
Bác nào hiểu thông não giúp e. Tại sao lại bị bắt vậy ???,0
Hay cố tình cuối năm đuổi để kp trả tháng 13 nhỉ,0
thằng đầu phú lê bên nó cũng gốc Thái đ đâu?,1
"bọn nó muốn nổi tiếng đến ngu luôn rồi! phải có chế tài thật nặng đủ sức răn đe cơ, phải khóa toàn bộ tài khoản mạng xã hội vs phạt cỡ 5 năm thu nhập thì mới hết tình trạng ngáo mạng xã hội kiểu này",1
1:55 duma ảo vải,2
Miền Bắc thì Hải Phòng là thủ phủ. Miền Nam thì Miền Tây là thủ phủ của công nghiệp xuất khẩu lợn nái xuyên quốc gia!,2
"Nma có đoạn nào ghi b này bị đuổi do mua đồ cửa hàng bán lại cho ng khác đâu :)? B vẽ ra à, cửa hàng này cấm k cho nv mua mang về nma b ý k bt nên chứng tỏ k có giảm giá cho nhân viên.",0
"Chê đồ ăn kiếp sau cho nó thành ma đói, lửa cũng phải nuốt",1
Nói phét . K có bằng chúng.,0
"Cái vấn đề ở đây đéo phải là 276đ, đừng lôi nó ra làm câu chuyện bàn tán. Nếu ngta đéo muốn trả thì ngta đéo chuyển 122k đâu. Case này muốn nói đến thái độ nv thôi, nhưng thực ra cũng đ đến mức phải phốt, rp lên vinamilk là xong",1
thiếu a Dũng DT của tôi rồi,0
Có mấy đứa thèm bị hấp diêm đến phát điên mà ko đc . ước j mấy đứa đổ lỗi nạn nhân bị híp 1 lần trong đời,1
"Tại sao mọi người thích quốc tịch Mỹ trong khi báo VN nói Mỹ bị xả súng liên miên, homeless đầy ngoài đường, chữa bệnh cái là tán gia bại sản, cảnh sát Mỹ kỳ thị người Châu Á, thuế má cực cao, thiếu tự do ngôn luận, Epstein,...?",0
Thầy đẹp trai,0
"Vtv dạo này đang bị cái đéo gì đó. Từ Lê bống đến dẫn dắt dư luận, làm sai lệch hình ảnh? Lập nhà đài mới giùm.",1
Thế nên sẽ chẳng có gì giống như FGO ở vn dù quả art Lê Lợi này peak vcl,1
"Nói thật mưa gió ship đa số ngta sẽ tip thêm chút tiền hoặc làm tròn tiền, nhưng việc xin thêm tiền này m cảm thấy phản cảm kinh khủng ấy",0
Rảnh,0
Tùy cty đừng đánh đồng hết thấy nhiều đứa đi so với KTV vô duyên thúi.Vô mấy cty lớn như New World hay Sky Moon thì nhiều khi người ta làm ăn đàng hoàng vô mấy cty nhỏ hay mới thành lập thì hên xui,1
11:42 đến toạn đó t đang ăn cơm hộp luôn á,0
Vậy bảng đo khoảng cach trên cao tốc để làm gì?? Chắc chắn chả ai phạt khi quy định 100m mà chỉ cach 90m cả. Chỉ lũ óc c.hó mới ko biết giữ khoảng cách an toàn.,1
"Còn ác hơn nữa là thằng lồn học chung đh với t mới cưới vợ, lúc còn đi học là bê đê kèo dưới bị đút đít. Haizzz",1
còi vs kèn kêu kinh ỏi thì làm đéo gì biết còi nào là khẩn cấp ))) khéo lũ sv ý còn nghĩ xe cấp cứu cũng đi bão,1
"Chuẩn đấy, t đi 1 mình nhưng ai hỏi t cũng nói đi 1 nhóm hết. T bắt grap đi 1 mình nhưng ai hỏi là t nói bạn t đang chờ ở chỗ đó, đến là nó đón liền, đi grap đêm thì t nhắn tin liên tục giả vờ như đang tám vs bạn 😅",0
"Ai cũng bảo rộng lượng, thế quả báo có ý nghĩa đéo gì vậy?",0
"Minh dang thich ct vi co: Ha An Huy, Trinh Thang Binh, Thai Le Minh Hieu, Ho Dong Quan, Thai VG, Dinh Manh Ninh, nang tho.. con lai minh chua tung quan tam den ATVCG truoc.",0
ngứa con mắt ăn mà cứ nhả ra trời cho ăn mà không biết hưởng đồ thứ cà chớn,1
Con này nó không ăn bánh mì thích ăn mai thuý mới ngon miệng và cao cấp chứ gì,1
"Một đứa con gái mới nhắn tin với thằng kia vài câu đã thấy thích, được rủ đi ăn nhà hàng xong kết thúc một ngày bằng cách bị thằng kia đụ đã đời (dù là bị chuốc say hay tự nó dạng háng ra), MÀY KHÔNG THỂ BẢO TAO TIÊU CHUẨN KÉP KHI GỌI MỘT CON ĐĨ LÀ ĐĨ ĐƯỢC",2
"Quy chiếu cái đéo gì, tao thấy chỗ nào giá tốt tao mua, chỉ có mấy thằng ngu mới lựa chỗ đắt mua =))) Tao không mua shopee thì tao cũng đi chỗ khác, ai ngu như mày đi bênh Thế Giới Đùi Đẹp đâu mà biết. Tao biết mày ngu nên bỏ thêm vài triệu đi ra TGDD mua rồi, bớt xàm lòn về bảo hành và đổi trả đi, tao ở thành phố đem ra hãng còn nhanh hơn đem ra Thế Giới Đùi Đẹp của mày đấy.",1
Kỳ Duyên năm đó còn gấp đôi như vậy mà cũng đâu bị tước vương miện,0
"Nhà tôi có tiệm nail ở mỹ. Có bọn ấn vô là kiếm cớ từ chối, đôi khi khó mở miệng từ chối thì chỉ cần bọn đó mở miệng đòi hỏi là tôi sửng ngay",2
Vậy mag bây h vẫn còn mấy đứa bợ đít idol share đlb,1
"Vl so sánh kiểu gì mà phụ nữ như bông hoa đàn ông như con ong, ong nào đến hoa cũng tiếp thì hoa đừng trách nghe vô lý thật sự???? Trong khi hành vi hút mật của ong là cách nó kiếm ăn, đổi lại thì ong sẽ thụ phấn cho hoa - đó là mqh đều có lợi, với cả thì hoa nó có chạy hay nó phản kháng được con ong hả ? Còn ngoại tình có nuôi sống đàn ông không? Ăn mặc thế nào là quyền cá nhân của mỗi con người, mặc quần áo thế nào là sống sai còn như nào là sống đúng?",1
Ai cũng có lúc mắc sai lầm. Có khi bạn ấy chưa diễn đạt hết ý muốn nói. Giờ bạn ý chắc đang áp lực lắm.mọi người khoan dung đi ạ.,0
2 cô gái này đại diện cho 1 phần thiểu số bác sĩ tiêm thuốc độc giết người như nhiều vụ án từng diễn ra khi quyền lợi của họ bị xâm phạm. Gieo nhân nào gặp quả ấy.,1
"Riêng cái loại đàn bà như thế, thà mình về mình nằm ôm một cái gối ôm, mình ngủ cho nó sạch người. Cho nó đỡ bẩn cái bản thân của mình. CÚT",1
"thủ dâm là một bệnh lí của ái kỉ
người thủ dâm thường có xu hướng đồng tính cao",2
Ôi đàn bà là những niềm đau ! Hihi !,1
"Giờ còn xét giàu với nghèo qua con oto hay cái nhà để ở thật quá thiển cận. Đặc biệt còn đem vùng miền dân tộc đồng bào ra để phân biệt thì chỉ có loại bại não, đáy của xã hội.",1
Mấy vụ này phải đăng lên quốc tế luôn thì mới có giải pháp dc,0
Tuất và Hợi,0
"Hoa hậu nch như v hả mn , nói v ai cũng nói như hoa hậu rồi , nói rắn độc này nọ nhma hãy xem hoa hậu Ý Nhi của các bạn ăn nói có đúng chưa",0
"biết là bị hẹn mà vẫn đến?
Đã v còn cầm giao?",0
"Cứ vậy Hoài lứa tuổi này loạn bắt trước Hoài cho coi. Phải xử nghiệm tội đánh và coi quay clip bằng nhau như vậy mấy em ấy sợ, hoặc người nhà cũng sợ ko cho con em tụ tập.",1
Lm v còn hơi quá r,0
Căn bản gái càng nhiều bạn tình thì chúng nó càng có vấn đề trong suy nghĩ ấy. Khó mà cùng mày gây dựng 1 gia đình tốt được,1
7:53 em còn méo xem tí tọk í,0
"Bóng đá Đông Nam Á ít tiến bộ vì cứ bị thua là nói này nói nọ mà ko nhìn xem mình đã chơi thế nào , tất nhiên trong riêng môn bóng đá thì cái may mắn cũng có nhưng cái chính là trình độ và tinh thần của các cầu thủ và ban huấn luyện , chứ cứ thua là lên mạng chửi bới và lăng mạ ng này ng nọ rồi thề thốt vvvv, tôi xem bóng đá thế giới mà thấy họ cư sử rất fair play, mong bóng đá ĐONG NAM Á SẼ NHƯ VẬY",0
Ai flower còn này xem lại đầu óc mình đi nhen,1
"Cái thông tin HTH quen chị Lý hột me ko đúng đâu nha. Bởi vì ad biết câu chuyện này đợt dịch 2020, LNK gủ nhóm Gernang qua nhà chơi và còn biểu diễn mừng sinh nhật này nọ, còn có tình mời Hiếu qua phòng riêng nói chiện mà Hiếu tự thấy sợ và nổi da gà. Ko dám đi 1 mình qua nhà LNK mà lúc nào qua cũng phải kiếm cớ đi chung với nhóm, lấy lý do công việc mới qua.",0
Top 1 Minh Nhựt hả a,0
Tội quá đẹp mà bị não nhỏ,1
dùng tiktok tôi bại não cho đến khi gỡ cài đặt,1
“Đứng chê người Thái” chứ không phải “đứng trê người Thái”,0
Tiền quân sự năm ngoái bảo miễn mà năm nay cbi đi gần 10tr đây=))) đéo hiểu có gì mà lắm thế=)đi 4t ra đời làm đéo gì=)???? 10 triệu cho 1 tháng hơn bố nó tiền lương tb của người việt r=)??? Nay các trường làm kinh tế bằng quân sự à.,1
"nếu vội quá mình có thể đặt xe khác đi mà như xe cấp cứu, xe CA,... xe rồng cũng đc mà",0
tự vệ mà hẹn ra cây xăng với chuẩn bị hung khí v nhỉ ?,0
"Bọn bắc kỳ được sinh ra trên đời với mục đích là cướp của, giết người, hiếp dâm, trộm cắp, lừa đảo và tra tấn người khác chứ đéo có con mẹ gì tốt đẹp từ bọn nó hết. Bọn mọi bắc kỳ này đéo có gì tốt đẹp hết. Dính phải cái bọn mọi này thì đéo thể nào mà ngóc đầu lên được. Tao nghĩ bọn này sanh ra là để bị giết hay gì á.",2
2 cái nhan sắc chấn động thiệt,0
"Đúng là con gái , bởi vậy tao ko yêu là vậy đó",2
"Backy nái ở mấy tỉnh gần biên đụng vô thì không có chồng thì cũng vợ bé. Còn ngoại tình thì khỏi nói, mấy video ngoại tình, đổi chồng đổi vợ, đụ bầy đàn, sgbb, fwb 10 cái hết 8-9 là của backy.",2
mãi ủng hộ ý nhi,0
"ủa mn ơi? là do t khó tính nên t thấy việc brand làm ra sản phẩm kinh doanh mà lại chứa từ “Bắc Kỳ”, “Nam Kỳ” nó phản cảm hay là giờ ngta kh còn cần biết tới ý nghĩa của những từ này vậy thật sự vô cùng khó hiểu luôn đấy 🙂",0
"Dime mấy thằng đàn bà ngu xi , chúng mày cứ chửi người bị hại là thế éo nào nhể , ngon vào mà ăn 1 cái bạt tai đó xem choáng mất bao lâu , gớm toàn mõm nhôm",1
Thèm hộ khẩu hà nội vãi ra ý chứ. Mồm lúc nào cx đất quê rẻ sao k về quê mà mua xong than đất HN đắt,1
"qua ấn độ đi rồi biết, t qua du lịch 2 tuần mà ám ảnh luôn, tóm lại nó bẩn từ A-Z không cái gì sạch sẽ cả",2
1 lần là 276đ 100 lần là 27.600 cứ mỗi ngày đều 100 khách mà quen thói làm tròn hoài như vậy thì đâu được. Mà tính ra ý chị chủ tút là k hài lòng quy trình thanh toán chứ cũng đâu nặng nhẹ gì.,0
i don't have money,0
đêm qua đi bão về... gặp 3 thằng đi chung một xe mình thân con gái đi một mình về nên chúng nó áp sát xe mình... thế là bọn nó phóng lên cả 3 thằng chìa tay ra sờ bóp đùi mình... vừa kịp chửi địt mẹ chúng mày thì bọn nó cười cợt rồi phóng mẹ đi ! lũ óc vật,1
Loại này đuổi ra khỏi nhà vì hôm nay tha mai lại kiếm thằng khác thôi,1
"B chính là cái ngữ ít học và bị tụi đồn ang làm cho ghét những thứ thuộc về chính mình 🤷 b ngu dốt vô năng k thể chống lại cái cách đồn ang gán những thứ tiêu cực lên đàn bà thì ít nhất b nên câm miệng lại, để yên cho người khác đưa ""đàn bà"" trở về vị thế trong sạch vốn có của nó",1
"cái địt mẹ than phụ nữ BẮT chia bill
sinh ra có cái óc để nhét dưới dái à? đéo thích chia thì tìm con nào chịu chia đi? con cụ m chọn người đéo chia là xong
có tí tiền ăn mà lôi ra tranh luận nữ quyền với bình đẳng
tiền nong hẹn hò là chuyện cá nhân còn bình đẳng nữ quyền là về quyền lợi cơ bản của một công dân. người có đầy đủ quyền lợi cơ bản thì biết cái địt gì về những người đéo có?
ếch ngồi đáy giếng vcl bảo sao dí lồn đẻ đme hơn thua đến cả cái lỗ lồn tao nữa",2
hết chủ đề để làm video à ad?,0
ủa tui thấy bth mà,0
Sao công an không xem clip này,0
Loại đàn ông đánh đàn bà thì cần gì phải nể,1
Chớm chớm có tí tiền :) tưởng mình giàu lắm,0
huhuhuuu thoiii cho c cơ hội diii mà,0
Sao nhóm tái xuất đc vote cao chót vót lại không có mặt mũi nào trong sự yêu mến từ khán giả đại chúng nhỉ. Chẳng bài nào lot top 20 chứ đúng nói top 10 trending như nhiều bài khác Hay chỉ máy khứa bào tiền bố mẹ rảnh hơi thích dầu mỡ tuồng kịch mới thấm nổi nhóm này,1
"Nó cứ ăn vạ đòi pen . Nhưng bây h có var nên ko ăn đưọc . Lại mang đội hình E , đúng là thái dúi . Thua ko chịu nhận kém mà phấn đấu . Thua đổ lỗi tùm lum . Xưa rồi thái ơi . Bây h kể cả kt cũng bị việt nam và indo đè mặt rồi . -)))",1
Họ quan tâm cái nồi cơm của họ thôi chứ xh sau cùng như nào với họ cũng k quan trọng lắm đâu =))) nên đừng quá bất ngờ,0
Góc khuất nghề KTV triệt lông: Đọc xong đừng kỳ thị tụi tui nha,0
"Và khốn nạn là gì biết không, đó là lũ này biết tất cả những điều đấy khi đối xử với vợ và người yêu của chúng, và lên mạng nói như thế đấy",1
"nghĩ s mà được v? Sức mấy thằng con trai phải gọi là khủng hoảng á, t có thằng bạn nó cao xêm xêm t, nó còn nhẹ hơn t nữa mà t giỡn k lại sức nó nữa, nghĩ s mà 1 đứa con gái lúc hoảng loạn có thể đá lại 1 thằng đang điên v",0
Hok lưu đc héng,0
"Helo em,em ở q12 à,kệ th đó đi, a mua cho 1 căn ở gò vấp,e làm tháng nhiu mà ở q12,anh lo cho từ a-z cho",0
Con của mình sai mà đánh người ta,1
"Tôi thấy thực tế phụ nữ miền Tây Nam bộ có những điểm khác biệt: quan hệ tình ái phức tạp hơn, tính chịu thương chịu khó đồng cam cộng khổ với chồng cũng ít hơn, khi chia tay thường giao con cho chồng nuôi tức là tình mẫu tử cũng nhạt nhòa",2
e ko nhịn dc cười,0
Lào gì cũng tôn = L.ồ.n gì cũng tao,2
Sao dân cư mạng mình bây giờ lại nhiều người ủng hộ hành động như vậy nhỉ. Ủng hộ như vậy bạo lực học đường sẽ bùng lên và sẽ nhiều vụ sảy ra như vậy. Nên để các con em hiểu biết về pháp luật và hạ cái tôi xuống,0
"Còn xin lỗi trong nhóm kín chứ ko phải đăng công khai, để cho fan chia sẻ ra ngoài chứ nó nhất định ko chịu xin lỗi tất cả. Bị phản ứng quá thì mới đăng bài công khai. Nhưng bài xin lỗi thì là AI làm",0
nếu người miền Nam có nhiều tánh xấu như ngươi miền bắc thì đửng mong người miền bắc vào được miền Nam sống . miền bắc vào đuoc miền nam đề sinh sống như vào miền đất hứa còn ngon lành hơn qua mỹ,2
Xã hội mọi rợ quá,1
kinh thiệt sợ luôn á,0
Để nghi co quan nhà nước xử lý phạt thật nặng để làm gương cho đứa khác,0
Mai Phương chưa thi mà tự nhiên gửi lên mw rồi ảnh hưởng đến Mai Phương,0
nào có clip lên phường nhớ đang nghe ad tui fl rồi,0
"Ai có thể cho e xin cái Add bạn này ko nhỉ, cảm tạ.",0
CỨ CHO LÊN CÔNG AN.,0
sao mà ai cũng tranh nhau nổi tiếng trên mạng nghỉ,0
"Ủa mọi người ơi, cho em hỏi xíu
Em là người Việt Nam, người miền Nam.
Vậy miền Nam mình không được dùng từ “mẹ bỉm sữa” hả mọi người?
Thật sự từ trước tới giờ em vẫn dùng từ đó bình thường, không hề có ý gì khác.
Nhưng cứ mỗi lần em nói “mẹ bỉm sữa” trong video là lại có người vào chửi vì em là người miền Nam.
Em chỉ thắc mắc thôi:
Một từ ngữ quen thuộc vậy mà cũng bị phân biệt vùng miền sao?",0
"mấy ae fan cuồng ns thật khệnh vcl, chả hiểu đăng xong kích war thêm lm mẹ gì",1
rồi lên ca giải thích,0
"Ở ngoài thì thi nhau ra oai, còn vợ con chịu khổ thì lại chán, lại uống. Đấy là văn hoá của mấy con ếch ngồi đáy giếng xứ Đông Lào.",1
"Mới nổi tý bắt đầu ảo tưởng dẫn đến ngáo quyền lực kéo theo mồm đi chơi xa, quả này mà bên Trung nó phong sát mạnh không cho ngóc đầu lên được, thì lúc đấy chấm hết luôn sợ c*t không có mà ăn ý, khỏi thái độ bày đặt chê bánh mì các thứ",1
Có lần nhận khách ấn độ. Khi dọn đến toilet họ bắt phải dùng tay lau toilet cho họ mà không được dùng dụng cụ. Vừa dơ vừa bẩn. Họ tưởng người VN là tầng lớp thấp kém bên họ sao,2
Văn giả tạo óc chó,1
"Anh em mình xem lại phần trả lời PV trước trận của HLV Thái , Anh người Anh ấy. Đấy mới là Dân Thể thao chuyên nghiệp :)))",0
Tui cũng mong đợi nhiều hơn ở các anh tài mới,0
"Mày nói sâu xa khó hiểu quá, nói dễ hiểu nè: nái Vie giờ ảo đú ngày càng nhiều. Ảo đú riết rồi ảo tưởng bản thân trong khi năng lực và tố chất thì như cái qq.",2
"Mỗi khi lướt mạng xã hội, nhất là tik tok, tôi lại thấy những thành phần lgbt thực sự rất bất ổn. Suốt ngày quay video hôn hít rồi thả thính. Vài video nó rất khúm núm các bác ạ, đa phần chỉ toàn diễn.",1
"Mn xem thử ở VN còn chỗ nào có rừng có đất mà cắt đc, chặt đc, phá đc thì hiên kế cho vin để vin bớt nợ cái",0
"đỉ đứng đường khoe hàng hả má, đã đ đẹp r mà nết còn như cl tao thấy mà nhục dùm. đ biet ba mẹ nó có dạy nó kh hay dạy đ nổi để con ra đường hãm v",1
Loại đàn bà lúc nào cũng cái tôi thì khổ lắm,2
"Người miền Bắc hay người miền Nam thì cũng đều là người Việt Nam, đều cùng chung một dân tộc và một đất nước. Thay vì phân biệt vùng miền, chúng ta nên tôn trọng và yêu thương lẫn nhau.
Ở bất kỳ nơi đâu cũng có người tốt, người chưa tốt; có người giỏi, người chưa giỏi; có người giàu và cũng có người nghèo. Không thể đánh giá cả một vùng miền chỉ vì hành động của một vài cá nhân.
Mỗi con người đều có hoàn cảnh, tính cách và cách sống khác nhau. Điều quan trọng không phải họ đến từ miền nào, mà là họ sống và đối xử với người khác như thế nào. Khi chúng ta biết tôn trọng và đoàn kết, xã hội sẽ trở nên văn minh và tốt đẹp hơn rất nhiều.",0
Đánh người là sai rồi bạn,0
cô ấy đăng quang còn chưa dc 1tháng mà,0
Tình đẹp quá,0
Bão là đàn ông hoá đàn bà,2
Thường phụ nữ đẹp thì nhu cầu cao lắm... Vợ tui cũng vậy nè một đêm phải ích nhất hai cái... Nó nói nếu ko đáp ứng được thì đừng trách em .,2
"Sau khi đã chuẩn bị đủ lực lượng để nổi loạn, giặc sẽ chủ động tạo ra một scandal để đổ lỗi cho chính phủ, và châm ngòi cho biểu tình. Ở một số nước thì chúng lấy lý do bầu cử gian lận. Ở Ấn Độ thì lộ đề thi.
Sau này mà khi nghe có scandal gì thì nhân dân Việt Nam phải bình tĩnh chờ Nhà nước xử lý chứ ĐỪNG BỊ KÍCH ĐỘNG biểu tình mà mắc mưu của giặc.
Giặc ranh ma quỷ quyệt, ta phải thông minh hơn giặc mới bảo vệ được đất nước.",0
"Thật tội nghiệp nhỏ đó ghê, đẹp mà bị ngáo",1
"có thgian gap 2 năm nên t biết, cuối cùng thì trường học phí cao vẫn là cho sinh viên dư giả và chắc chắn tương lai , học phí thấp thì cũng chỉ đến thế th=))) giàu vẫn giàu nghèo vẫn nghèo thế giới vốn dĩ k có cân bằng mà",0
Vừa đáng thương vừa đáng trách:(,0
Vkl đàn ông VN có vẻ rất khó nhận mình sai =))))) ( I'm a man btw),1
"câu ăn rau má đi phá đường tàu là sự kiện đáng tự hào của đồng bào Thanh Hóa ngày xưa ấy ạ, họ phá công trình đường sắt của Pháp để thể hiện sự phản kháng của họ, hơi bị anh dũng lun",0
